PID,UNIT,BEEP,OCCASION,Happy,PA,NA
193,25,1,73,100,50,NA
193,25,2,74,98,48,NA
193,25,3,75,99,49,NA
193,26,1,76,98,48,NA
193,26,2,77,96,46,NA
193,26,3,78,100,50,NA
193,27,1,79,96,46,NA
193,27,2,80,85,35,NA
193,27,3,81,96,46,NA
193,28,1,82,93,43,NA
193,28,2,83,98,48,NA
193,28,3,84,91,41,NA
193,29,1,85,82,32,NA
193,29,2,86,83,33,NA
193,29,3,87,85,35,NA
194,1,1,1,35,NA,15
194,1,2,2,64,14,NA
194,1,3,3,73,23,NA
194,2,1,4,67,17,NA
194,2,2,5,81,31,NA
194,2,3,6,75,25,NA
194,3,1,7,80,30,NA
194,3,2,8,70,20,NA
194,3,3,9,26,NA,24
194,4,1,10,69,19,NA
194,4,2,11,83,33,NA
194,4,3,12,84,34,NA
194,5,1,13,83,33,NA
194,5,2,14,82,32,NA
194,5,3,15,87,37,NA
194,6,1,16,81,31,NA
194,6,2,17,80,30,NA
194,6,3,18,85,35,NA
194,7,1,19,65,15,NA
194,7,2,20,76,26,NA
194,7,3,21,85,35,NA
194,8,1,22,NA,NA,NA
194,8,2,23,72,22,NA
194,8,3,24,77,27,NA
194,9,1,25,69,19,NA
194,9,2,26,16,NA,34
194,9,3,27,77,27,NA
194,10,1,28,79,29,NA
194,10,2,29,81,31,NA
194,10,3,30,82,32,NA
194,11,1,31,70,20,NA
194,11,2,32,77,27,NA
194,11,3,33,88,38,NA
194,12,1,34,82,32,NA
194,12,2,35,74,24,NA
194,12,3,36,94,44,NA
194,13,1,37,16,NA,34
194,13,2,38,85,35,NA
194,13,3,39,88,38,NA
194,14,1,40,82,32,NA
194,14,2,41,80,30,NA
194,14,3,42,87,37,NA
194,15,1,43,28,NA,22
194,15,2,44,77,27,NA
194,15,3,45,82,32,NA
194,16,1,46,75,25,NA
194,16,2,47,70,20,NA
194,16,3,48,76,26,NA
194,17,1,49,79,29,NA
194,17,2,50,72,22,NA
194,17,3,51,87,37,NA
194,18,1,52,78,28,NA
194,18,2,53,78,28,NA
194,18,3,54,80,30,NA
194,19,1,55,82,32,NA
194,19,2,56,82,32,NA
194,19,3,57,85,35,NA
194,20,1,58,88,38,NA
194,20,2,59,86,36,NA
194,20,3,60,98,48,NA
194,21,1,61,28,NA,22
194,21,2,62,41,NA,9
194,21,3,63,77,27,NA
194,22,1,64,27,NA,23
194,22,2,65,35,NA,15
194,22,3,66,78,28,NA
194,23,1,67,39,NA,11
194,23,2,68,63,13,NA
194,23,3,69,74,24,NA
194,24,1,70,76,26,NA
194,24,2,71,72,22,NA
194,24,3,72,73,23,NA
194,25,1,73,77,27,NA
194,25,2,74,76,26,NA
194,25,3,75,84,34,NA
194,26,1,76,85,35,NA
194,26,2,77,79,29,NA
194,26,3,78,23,NA,27
194,27,1,79,80,30,NA
194,27,2,80,81,31,NA
194,27,3,81,76,26,NA
194,28,1,82,76,26,NA
194,28,2,83,78,28,NA
194,28,3,84,80,30,NA
194,29,1,85,39,NA,11
194,29,2,86,74,24,NA
194,29,3,87,79,29,NA
195,1,1,1,100,50,NA
195,1,2,2,51,1,NA
195,1,3,3,83,33,NA
195,2,1,4,32,NA,18
195,2,2,5,63,13,NA
195,2,3,6,76,26,NA
195,3,1,7,NA,NA,NA
195,3,2,8,39,NA,11
195,3,3,9,79,29,NA
195,4,1,10,77,27,NA
195,4,2,11,100,50,NA
195,4,3,12,99,49,NA
195,5,1,13,61,11,NA
195,5,2,14,97,47,NA
195,5,3,15,93,43,NA
195,6,1,16,96,46,NA
195,6,2,17,NA,NA,NA
195,6,3,18,62,12,NA
195,7,1,19,89,39,NA
195,7,2,20,94,44,NA
195,7,3,21,93,43,NA
195,8,1,22,NA,NA,NA
195,8,2,23,NA,NA,NA
195,8,3,24,93,43,NA
195,9,1,25,73,23,NA
195,9,2,26,76,26,NA
195,9,3,27,74,24,NA
195,10,1,28,NA,NA,NA
195,10,2,29,97,47,NA
195,10,3,30,20,NA,30
195,11,1,31,NA,NA,NA
195,11,2,32,83,33,NA
195,11,3,33,85,35,NA
195,12,1,34,68,18,NA
195,12,2,35,95,45,NA
195,12,3,36,80,30,NA
195,13,1,37,NA,NA,NA
195,13,2,38,89,39,NA
195,13,3,39,NA,NA,NA
195,14,1,40,95,45,NA
195,14,2,41,NA,NA,NA
195,14,3,42,80,30,NA
195,15,1,43,79,29,NA
195,15,2,44,96,46,NA
195,15,3,45,88,38,NA
195,16,1,46,81,31,NA
195,16,2,47,78,28,NA
195,16,3,48,82,32,NA
195,17,1,49,86,36,NA
195,17,2,50,81,31,NA
195,17,3,51,80,30,NA
195,18,1,52,92,42,NA
195,18,2,53,NA,NA,NA
195,18,3,54,42,NA,8
195,19,1,55,91,41,NA
195,19,2,56,52,2,NA
195,19,3,57,92,42,NA
195,20,1,58,64,14,NA
195,20,2,59,76,26,NA
195,20,3,60,86,36,NA
195,21,1,61,83,33,NA
195,21,2,62,82,32,NA
195,21,3,63,77,27,NA
195,22,1,64,72,22,NA
195,22,2,65,81,31,NA
195,22,3,66,93,43,NA
195,23,1,67,NA,NA,NA
195,23,2,68,NA,NA,NA
195,23,3,69,94,44,NA
195,24,1,70,NA,NA,NA
195,24,2,71,92,42,NA
195,24,3,72,86,36,NA
195,25,1,73,NA,NA,NA
195,25,2,74,89,39,NA
195,25,3,75,80,30,NA
195,26,1,76,NA,NA,NA
195,26,2,77,86,36,NA
195,26,3,78,92,42,NA
195,27,1,79,81,31,NA
195,27,2,80,NA,NA,NA
195,27,3,81,87,37,NA
195,28,1,82,85,35,NA
195,28,2,83,81,31,NA
195,28,3,84,NA,NA,NA
195,29,1,85,84,34,NA
195,29,2,86,87,37,NA
195,29,3,87,87,37,NA
196,1,1,1,24,NA,26
196,1,2,2,100,50,NA
196,1,3,3,84,34,NA
196,2,1,4,0,NA,50
196,2,2,5,NA,NA,NA
196,2,3,6,100,50,NA
196,3,1,7,0,NA,50
196,3,2,8,12,NA,38
196,3,3,9,NA,NA,NA
196,4,1,10,100,50,NA
196,4,2,11,100,50,NA
196,4,3,12,100,50,NA
196,5,1,13,19,NA,31
196,5,2,14,99,49,NA
196,5,3,15,NA,NA,NA
196,6,1,16,100,50,NA
196,6,2,17,100,50,NA
196,6,3,18,NA,NA,NA
196,7,1,19,93,43,NA
196,7,2,20,100,50,NA
196,7,3,21,27,NA,23
196,8,1,22,88,38,NA
196,8,2,23,100,50,NA
196,8,3,24,100,50,NA
196,9,1,25,31,NA,19
196,9,2,26,100,50,NA
196,9,3,27,100,50,NA
196,10,1,28,100,50,NA
196,10,2,29,100,50,NA
196,10,3,30,100,50,NA
196,11,1,31,100,50,NA
196,11,2,32,100,50,NA
196,11,3,33,100,50,NA
196,12,1,34,100,50,NA
196,12,2,35,100,50,NA
196,12,3,36,100,50,NA
196,13,1,37,24,NA,26
196,13,2,38,100,50,NA
196,13,3,39,100,50,NA
196,14,1,40,67,17,NA
196,14,2,41,100,50,NA
196,14,3,42,100,50,NA
196,15,1,43,100,50,NA
196,15,2,44,100,50,NA
196,15,3,45,100,50,NA
196,16,1,46,NA,NA,NA
196,16,2,47,100,50,NA
196,16,3,48,100,50,NA
196,17,1,49,100,50,NA
196,17,2,50,100,50,NA
196,17,3,51,100,50,NA
196,18,1,52,100,50,NA
196,18,2,53,100,50,NA
196,18,3,54,100,50,NA
196,19,1,55,NA,NA,NA
196,19,2,56,19,NA,31
196,19,3,57,100,50,NA
196,20,1,58,100,50,NA
196,20,2,59,100,50,NA
196,20,3,60,100,50,NA
196,21,1,61,84,34,NA
196,21,2,62,100,50,NA
196,21,3,63,66,16,NA
196,22,1,64,69,19,NA
196,22,2,65,100,50,NA
196,22,3,66,NA,NA,NA
196,23,1,67,81,31,NA
196,23,2,68,100,50,NA
196,23,3,69,81,31,NA
196,24,1,70,100,50,NA
196,24,2,71,100,50,NA
196,24,3,72,100,50,NA
196,25,1,73,98,48,NA
196,25,2,74,100,50,NA
196,25,3,75,34,NA,16
196,26,1,76,19,NA,31
196,26,2,77,27,NA,23
196,26,3,78,100,50,NA
196,27,1,79,21,NA,29
196,27,2,80,82,32,NA
196,27,3,81,84,34,NA
196,28,1,82,84,34,NA
196,28,2,83,73,23,NA
196,28,3,84,NA,NA,NA
196,29,1,85,NA,NA,NA
196,29,2,86,NA,NA,NA
196,29,3,87,76,26,NA
197,1,1,1,26,NA,24
197,1,2,2,12,NA,38
197,1,3,3,82,32,NA
197,2,1,4,62,12,NA
197,2,2,5,85,35,NA
197,2,3,6,NA,NA,NA
197,3,1,7,67,17,NA
197,3,2,8,NA,NA,NA
197,3,3,9,NA,NA,NA
197,4,1,10,NA,NA,NA
197,4,2,11,75,25,NA
197,4,3,12,87,37,NA
197,5,1,13,39,NA,11
197,5,2,14,37,NA,13
197,5,3,15,83,33,NA
197,6,1,16,67,17,NA
197,6,2,17,80,30,NA
197,6,3,18,87,37,NA
197,7,1,19,71,21,NA
197,7,2,20,NA,NA,NA
197,7,3,21,NA,NA,NA
197,8,1,22,NA,NA,NA
197,8,2,23,NA,NA,NA
197,8,3,24,NA,NA,NA
197,9,1,25,78,28,NA
197,9,2,26,3,NA,47
197,9,3,27,79,29,NA
197,10,1,28,72,22,NA
197,10,2,29,55,5,NA
197,10,3,30,NA,NA,NA
197,11,1,31,NA,NA,NA
197,11,2,32,75,25,NA
197,11,3,33,86,36,NA
197,12,1,34,87,37,NA
197,12,2,35,100,50,NA
197,12,3,36,NA,NA,NA
197,13,1,37,NA,NA,NA
197,13,2,38,35,NA,15
197,13,3,39,85,35,NA
197,14,1,40,NA,NA,NA
197,14,2,41,NA,NA,NA
197,14,3,42,NA,NA,NA
197,15,1,43,NA,NA,NA
197,15,2,44,NA,NA,NA
197,15,3,45,NA,NA,NA
197,16,1,46,NA,NA,NA
197,16,2,47,NA,NA,NA
197,16,3,48,NA,NA,NA
197,17,1,49,NA,NA,NA
197,17,2,50,NA,NA,NA
197,17,3,51,NA,NA,NA
197,18,1,52,NA,NA,NA
197,18,2,53,NA,NA,NA
197,18,3,54,NA,NA,NA
197,19,1,55,NA,NA,NA
197,19,2,56,NA,NA,NA
197,19,3,57,NA,NA,NA
197,20,1,58,NA,NA,NA
197,20,2,59,NA,NA,NA
197,20,3,60,80,30,NA
197,21,1,61,NA,NA,NA
197,21,2,62,NA,NA,NA
197,21,3,63,89,39,NA
197,22,1,64,NA,NA,NA
197,22,2,65,89,39,NA
197,22,3,66,90,40,NA
197,23,1,67,31,NA,19
197,23,2,68,NA,NA,NA
197,23,3,69,NA,NA,NA
197,24,1,70,NA,NA,NA
197,24,2,71,NA,NA,NA
197,24,3,72,NA,NA,NA
197,25,1,73,NA,NA,NA
197,25,2,74,NA,NA,NA
197,25,3,75,NA,NA,NA
197,26,1,76,NA,NA,NA
197,26,2,77,NA,NA,NA
197,26,3,78,NA,NA,NA
197,27,1,79,NA,NA,NA
197,27,2,80,NA,NA,NA
197,27,3,81,NA,NA,NA
197,28,1,82,NA,NA,NA
197,28,2,83,NA,NA,NA
197,28,3,84,NA,NA,NA
197,29,1,85,NA,NA,NA
197,29,2,86,NA,NA,NA
197,29,3,87,NA,NA,NA
198,1,1,1,100,50,NA
198,1,2,2,23,NA,27
198,1,3,3,97,47,NA
198,2,1,4,93,43,NA
198,2,2,5,97,47,NA
198,2,3,6,94,44,NA
198,3,1,7,91,41,NA
198,3,2,8,94,44,NA
198,3,3,9,97,47,NA
198,4,1,10,72,22,NA
198,4,2,11,NA,NA,NA
198,4,3,12,99,49,NA
198,5,1,13,100,50,NA
198,5,2,14,100,50,NA
198,5,3,15,98,48,NA
198,6,1,16,97,47,NA
198,6,2,17,NA,NA,NA
198,6,3,18,86,36,NA
198,7,1,19,100,50,NA
198,7,2,20,NA,NA,NA
198,7,3,21,100,50,NA
198,8,1,22,93,43,NA
198,8,2,23,NA,NA,NA
198,8,3,24,99,49,NA
198,9,1,25,98,48,NA
198,9,2,26,78,28,NA
198,9,3,27,100,50,NA
198,10,1,28,81,31,NA
198,10,2,29,100,50,NA
198,10,3,30,84,34,NA
198,11,1,31,93,43,NA
198,11,2,32,97,47,NA
198,11,3,33,4,NA,46
198,12,1,34,100,50,NA
198,12,2,35,99,49,NA
198,12,3,36,96,46,NA
198,13,1,37,93,43,NA
198,13,2,38,83,33,NA
198,13,3,39,80,30,NA
198,14,1,40,98,48,NA
198,14,2,41,100,50,NA
198,14,3,42,100,50,NA
198,15,1,43,90,40,NA
198,15,2,44,100,50,NA
198,15,3,45,86,36,NA
198,16,1,46,84,34,NA
198,16,2,47,85,35,NA
198,16,3,48,94,44,NA
198,17,1,49,97,47,NA
198,17,2,50,94,44,NA
198,17,3,51,92,42,NA
198,18,1,52,91,41,NA
198,18,2,53,78,28,NA
198,18,3,54,97,47,NA
198,19,1,55,92,42,NA
198,19,2,56,100,50,NA
198,19,3,57,73,23,NA
198,20,1,58,71,21,NA
198,20,2,59,99,49,NA
198,20,3,60,79,29,NA
198,21,1,61,NA,NA,NA
198,21,2,62,79,29,NA
198,21,3,63,96,46,NA
198,22,1,64,100,50,NA
198,22,2,65,96,46,NA
198,22,3,66,100,50,NA
198,23,1,67,92,42,NA
198,23,2,68,95,45,NA
198,23,3,69,85,35,NA
198,24,1,70,100,50,NA
198,24,2,71,100,50,NA
198,24,3,72,99,49,NA
198,25,1,73,95,45,NA
198,25,2,74,100,50,NA
198,25,3,75,100,50,NA
198,26,1,76,25,NA,25
198,26,2,77,100,50,NA
198,26,3,78,100,50,NA
198,27,1,79,98,48,NA
198,27,2,80,90,40,NA
198,27,3,81,NA,NA,NA
198,28,1,82,100,50,NA
198,28,2,83,98,48,NA
198,28,3,84,100,50,NA
198,29,1,85,98,48,NA
198,29,2,86,98,48,NA
198,29,3,87,NA,NA,NA
199,1,1,1,86,36,NA
199,1,2,2,81,31,NA
199,1,3,3,NA,NA,NA
199,2,1,4,100,50,NA
199,2,2,5,100,50,NA
199,2,3,6,85,35,NA
199,3,1,7,NA,NA,NA
199,3,2,8,92,42,NA
199,3,3,9,78,28,NA
199,4,1,10,92,42,NA
199,4,2,11,NA,NA,NA
199,4,3,12,100,50,NA
199,5,1,13,NA,NA,NA
199,5,2,14,93,43,NA
199,5,3,15,79,29,NA
199,6,1,16,78,28,NA
199,6,2,17,100,50,NA
199,6,3,18,86,36,NA
199,7,1,19,79,29,NA
199,7,2,20,81,31,NA
199,7,3,21,100,50,NA
199,8,1,22,77,27,NA
199,8,2,23,82,32,NA
199,8,3,24,71,21,NA
199,9,1,25,81,31,NA
199,9,2,26,100,50,NA
199,9,3,27,83,33,NA
199,10,1,28,NA,NA,NA
199,10,2,29,85,35,NA
199,10,3,30,77,27,NA
199,11,1,31,NA,NA,NA
199,11,2,32,84,34,NA
199,11,3,33,80,30,NA
199,12,1,34,NA,NA,NA
199,12,2,35,90,40,NA
199,12,3,36,78,28,NA
199,13,1,37,81,31,NA
199,13,2,38,88,38,NA
199,13,3,39,85,35,NA
199,14,1,40,100,50,NA
199,14,2,41,91,41,NA
199,14,3,42,NA,NA,NA
199,15,1,43,82,32,NA
199,15,2,44,NA,NA,NA
199,15,3,45,79,29,NA
199,16,1,46,NA,NA,NA
199,16,2,47,84,34,NA
199,16,3,48,99,49,NA
199,17,1,49,100,50,NA
199,17,2,50,76,26,NA
199,17,3,51,100,50,NA
199,18,1,52,NA,NA,NA
199,18,2,53,87,37,NA
199,18,3,54,100,50,NA
199,19,1,55,NA,NA,NA
199,19,2,56,100,50,NA
199,19,3,57,NA,NA,NA
199,20,1,58,NA,NA,NA
199,20,2,59,100,50,NA
199,20,3,60,87,37,NA
199,21,1,61,99,49,NA
199,21,2,62,87,37,NA
199,21,3,63,83,33,NA
199,22,1,64,90,40,NA
199,22,2,65,100,50,NA
199,22,3,66,87,37,NA
199,23,1,67,NA,NA,NA
199,23,2,68,70,20,NA
199,23,3,69,84,34,NA
199,24,1,70,NA,NA,NA
199,24,2,71,84,34,NA
199,24,3,72,77,27,NA
199,25,1,73,NA,NA,NA
199,25,2,74,80,30,NA
199,25,3,75,85,35,NA
199,26,1,76,NA,NA,NA
199,26,2,77,85,35,NA
199,26,3,78,78,28,NA
199,27,1,79,NA,NA,NA
199,27,2,80,84,34,NA
199,27,3,81,96,46,NA
199,28,1,82,88,38,NA
199,28,2,83,84,34,NA
199,28,3,84,87,37,NA
199,29,1,85,86,36,NA
199,29,2,86,NA,NA,NA
199,29,3,87,77,27,NA
200,1,1,1,NA,NA,NA
200,1,2,2,94,44,NA
200,1,3,3,NA,NA,NA
200,2,1,4,NA,NA,NA
200,2,2,5,NA,NA,NA
200,2,3,6,NA,NA,NA
200,3,1,7,NA,NA,NA
200,3,2,8,NA,NA,NA
200,3,3,9,NA,NA,NA
200,4,1,10,NA,NA,NA
200,4,2,11,NA,NA,NA
200,4,3,12,NA,NA,NA
200,5,1,13,NA,NA,NA
200,5,2,14,92,42,NA
200,5,3,15,NA,NA,NA
200,6,1,16,98,48,NA
200,6,2,17,100,50,NA
200,6,3,18,NA,NA,NA
200,7,1,19,93,43,NA
200,7,2,20,NA,NA,NA
200,7,3,21,NA,NA,NA
200,8,1,22,NA,NA,NA
200,8,2,23,98,48,NA
200,8,3,24,NA,NA,NA
200,9,1,25,NA,NA,NA
200,9,2,26,NA,NA,NA
200,9,3,27,NA,NA,NA
200,10,1,28,NA,NA,NA
200,10,2,29,NA,NA,NA
200,10,3,30,NA,NA,NA
200,11,1,31,NA,NA,NA
200,11,2,32,NA,NA,NA
200,11,3,33,NA,NA,NA
200,12,1,34,NA,NA,NA
200,12,2,35,NA,NA,NA
200,12,3,36,NA,NA,NA
200,13,1,37,NA,NA,NA
200,13,2,38,NA,NA,NA
200,13,3,39,NA,NA,NA
200,14,1,40,NA,NA,NA
200,14,2,41,NA,NA,NA
200,14,3,42,83,33,NA
200,15,1,43,84,34,NA
200,15,2,44,NA,NA,NA
200,15,3,45,NA,NA,NA
200,16,1,46,NA,NA,NA
200,16,2,47,NA,NA,NA
200,16,3,48,NA,NA,NA
200,17,1,49,NA,NA,NA
200,17,2,50,NA,NA,NA
200,17,3,51,NA,NA,NA
200,18,1,52,NA,NA,NA
200,18,2,53,NA,NA,NA
200,18,3,54,NA,NA,NA
200,19,1,55,NA,NA,NA
200,19,2,56,NA,NA,NA
200,19,3,57,NA,NA,NA
200,20,1,58,NA,NA,NA
200,20,2,59,NA,NA,NA
200,20,3,60,NA,NA,NA
200,21,1,61,NA,NA,NA
200,21,2,62,NA,NA,NA
200,21,3,63,NA,NA,NA
200,22,1,64,NA,NA,NA
200,22,2,65,NA,NA,NA
200,22,3,66,NA,NA,NA
200,23,1,67,NA,NA,NA
200,23,2,68,NA,NA,NA
200,23,3,69,NA,NA,NA
200,24,1,70,NA,NA,NA
200,24,2,71,NA,NA,NA
200,24,3,72,NA,NA,NA
200,25,1,73,NA,NA,NA
200,25,2,74,NA,NA,NA
200,25,3,75,NA,NA,NA
200,26,1,76,NA,NA,NA
200,26,2,77,NA,NA,NA
200,26,3,78,NA,NA,NA
200,27,1,79,NA,NA,NA
200,27,2,80,NA,NA,NA
200,27,3,81,NA,NA,NA
200,28,1,82,95,45,NA
200,28,2,83,NA,NA,NA
200,28,3,84,NA,NA,NA
200,29,1,85,NA,NA,NA
200,29,2,86,NA,NA,NA
200,29,3,87,98,48,NA
201,1,1,1,49,NA,1
201,1,2,2,34,NA,16
201,1,3,3,100,50,NA
201,2,1,4,NA,NA,NA
201,2,2,5,35,NA,15
201,2,3,6,78,28,NA
201,3,1,7,NA,NA,NA
201,3,2,8,97,47,NA
201,3,3,9,100,50,NA
201,4,1,10,NA,NA,NA
201,4,2,11,27,NA,23
201,4,3,12,13,NA,37
201,5,1,13,62,12,NA
201,5,2,14,23,NA,27
201,5,3,15,77,27,NA
201,6,1,16,NA,NA,NA
201,6,2,17,80,30,NA
201,6,3,18,40,NA,10
201,7,1,19,4,NA,46
201,7,2,20,23,NA,27
201,7,3,21,NA,NA,NA
201,8,1,22,38,NA,12
201,8,2,23,84,34,NA
201,8,3,24,81,31,NA
201,9,1,25,NA,NA,NA
201,9,2,26,36,NA,14
201,9,3,27,81,31,NA
201,10,1,28,23,NA,27
201,10,2,29,NA,NA,NA
201,10,3,30,68,18,NA
201,11,1,31,5,NA,45
201,11,2,32,56,6,NA
201,11,3,33,26,NA,24
201,12,1,34,NA,NA,NA
201,12,2,35,32,NA,18
201,12,3,36,60,10,NA
201,13,1,37,65,15,NA
201,13,2,38,53,3,NA
201,13,3,39,54,4,NA
201,14,1,40,78,28,NA
201,14,2,41,NA,NA,NA
201,14,3,42,65,15,NA
201,15,1,43,59,9,NA
201,15,2,44,56,6,NA
201,15,3,45,82,32,NA
201,16,1,46,NA,NA,NA
201,16,2,47,NA,NA,NA
201,16,3,48,89,39,NA
201,17,1,49,NA,NA,NA
201,17,2,50,66,16,NA
201,17,3,51,77,27,NA
201,18,1,52,44,NA,6
201,18,2,53,57,7,NA
201,18,3,54,51,1,NA
201,19,1,55,NA,NA,NA
201,19,2,56,55,5,NA
201,19,3,57,61,11,NA
201,20,1,58,NA,NA,NA
201,20,2,59,NA,NA,NA
201,20,3,60,NA,NA,NA
201,21,1,61,NA,NA,NA
201,21,2,62,NA,NA,NA
201,21,3,63,NA,NA,NA
201,22,1,64,NA,NA,NA
201,22,2,65,65,15,NA
201,22,3,66,67,17,NA
201,23,1,67,63,13,NA
201,23,2,68,NA,NA,NA
201,23,3,69,63,13,NA
201,24,1,70,36,NA,14
201,24,2,71,36,NA,14
201,24,3,72,43,NA,7
201,25,1,73,NA,NA,NA
201,25,2,74,68,18,NA
201,25,3,75,NA,NA,NA
201,26,1,76,65,15,NA
201,26,2,77,56,6,NA
201,26,3,78,56,6,NA
201,27,1,79,NA,NA,NA
201,27,2,80,56,6,NA
201,27,3,81,55,5,NA
201,28,1,82,36,NA,14
201,28,2,83,66,16,NA
201,28,3,84,37,NA,13
201,29,1,85,36,NA,14
201,29,2,86,46,NA,4
201,29,3,87,61,11,NA
202,1,1,1,69,19,NA
202,1,2,2,66,16,NA
202,1,3,3,56,6,NA
202,2,1,4,64,14,NA
202,2,2,5,42,NA,8
202,2,3,6,39,NA,11
202,3,1,7,69,19,NA
202,3,2,8,70,20,NA
202,3,3,9,69,19,NA
202,4,1,10,65,15,NA
202,4,2,11,73,23,NA
202,4,3,12,72,22,NA
202,5,1,13,56,6,NA
202,5,2,14,70,20,NA
202,5,3,15,56,6,NA
202,6,1,16,56,6,NA
202,6,2,17,66,16,NA
202,6,3,18,78,28,NA
202,7,1,19,NA,NA,NA
202,7,2,20,NA,NA,NA
202,7,3,21,NA,NA,NA
202,8,1,22,NA,NA,NA
202,8,2,23,NA,NA,NA
202,8,3,24,78,28,NA
202,9,1,25,66,16,NA
202,9,2,26,NA,NA,NA
202,9,3,27,NA,NA,NA
202,10,1,28,NA,NA,NA
202,10,2,29,70,20,NA
202,10,3,30,NA,NA,NA
202,11,1,31,67,17,NA
202,11,2,32,78,28,NA
202,11,3,33,65,15,NA
202,12,1,34,74,24,NA
202,12,2,35,51,1,NA
202,12,3,36,67,17,NA
202,13,1,37,64,14,NA
202,13,2,38,72,22,NA
202,13,3,39,57,7,NA
202,14,1,40,56,6,NA
202,14,2,41,62,12,NA
202,14,3,42,61,11,NA
202,15,1,43,NA,NA,NA
202,15,2,44,52,2,NA
202,15,3,45,68,18,NA
202,16,1,46,53,3,NA
202,16,2,47,56,6,NA
202,16,3,48,56,6,NA
202,17,1,49,56,6,NA
202,17,2,50,47,NA,3
202,17,3,51,56,6,NA
202,18,1,52,62,12,NA
202,18,2,53,53,3,NA
202,18,3,54,49,NA,1
202,19,1,55,53,3,NA
202,19,2,56,57,7,NA
202,19,3,57,48,NA,2
202,20,1,58,54,4,NA
202,20,2,59,61,11,NA
202,20,3,60,62,12,NA
202,21,1,61,55,5,NA
202,21,2,62,56,6,NA
202,21,3,63,NA,NA,NA
202,22,1,64,NA,NA,NA
202,22,2,65,NA,NA,NA
202,22,3,66,72,22,NA
202,23,1,67,55,5,NA
202,23,2,68,56,6,NA
202,23,3,69,57,7,NA
202,24,1,70,60,10,NA
202,24,2,71,54,4,NA
202,24,3,72,51,1,NA
202,25,1,73,56,6,NA
202,25,2,74,NA,NA,NA
202,25,3,75,NA,NA,NA
202,26,1,76,59,9,NA
202,26,2,77,59,9,NA
202,26,3,78,56,6,NA
202,27,1,79,56,6,NA
202,27,2,80,68,18,NA
202,27,3,81,56,6,NA
202,28,1,82,56,6,NA
202,28,2,83,56,6,NA
202,28,3,84,53,3,NA
202,29,1,85,55,5,NA
202,29,2,86,56,6,NA
202,29,3,87,49,NA,1
203,1,1,1,54,4,NA
203,1,2,2,44,NA,6
203,1,3,3,72,22,NA
203,2,1,4,71,21,NA
203,2,2,5,NA,NA,NA
203,2,3,6,82,32,NA
203,3,1,7,79,29,NA
203,3,2,8,NA,NA,NA
203,3,3,9,100,50,NA
203,4,1,10,78,28,NA
203,4,2,11,80,30,NA
203,4,3,12,100,50,NA
203,5,1,13,NA,NA,NA
203,5,2,14,NA,NA,NA
203,5,3,15,NA,NA,NA
203,6,1,16,85,35,NA
203,6,2,17,81,31,NA
203,6,3,18,66,16,NA
203,7,1,19,79,29,NA
203,7,2,20,78,28,NA
203,7,3,21,NA,NA,NA
203,8,1,22,NA,NA,NA
203,8,2,23,NA,NA,NA
203,8,3,24,91,41,NA
203,9,1,25,76,26,NA
203,9,2,26,81,31,NA
203,9,3,27,67,17,NA
203,10,1,28,100,50,NA
203,10,2,29,33,NA,17
203,10,3,30,24,NA,26
203,11,1,31,72,22,NA
203,11,2,32,77,27,NA
203,11,3,33,NA,NA,NA
203,12,1,34,75,25,NA
203,12,2,35,75,25,NA
203,12,3,36,100,50,NA
203,13,1,37,73,23,NA
203,13,2,38,79,29,NA
203,13,3,39,78,28,NA
203,14,1,40,61,11,NA
203,14,2,41,72,22,NA
203,14,3,42,100,50,NA
203,15,1,43,100,50,NA
203,15,2,44,90,40,NA
203,15,3,45,100,50,NA
203,16,1,46,72,22,NA
203,16,2,47,84,34,NA
203,16,3,48,71,21,NA
203,17,1,49,37,NA,13
203,17,2,50,71,21,NA
203,17,3,51,77,27,NA
203,18,1,52,73,23,NA
203,18,2,53,100,50,NA
203,18,3,54,67,17,NA
203,19,1,55,87,37,NA
203,19,2,56,100,50,NA
203,19,3,57,72,22,NA
203,20,1,58,77,27,NA
203,20,2,59,79,29,NA
203,20,3,60,75,25,NA
203,21,1,61,89,39,NA
203,21,2,62,73,23,NA
203,21,3,63,79,29,NA
203,22,1,64,74,24,NA
203,22,2,65,17,NA,33
203,22,3,66,68,18,NA
203,23,1,67,70,20,NA
203,23,2,68,68,18,NA
203,23,3,69,80,30,NA
203,24,1,70,31,NA,19
203,24,2,71,77,27,NA
203,24,3,72,73,23,NA
203,25,1,73,NA,NA,NA
203,25,2,74,NA,NA,NA
203,25,3,75,NA,NA,NA
203,26,1,76,NA,NA,NA
203,26,2,77,NA,NA,NA
203,26,3,78,NA,NA,NA
203,27,1,79,NA,NA,NA
203,27,2,80,NA,NA,NA
203,27,3,81,22,NA,28
203,28,1,82,0,NA,50
203,28,2,83,41,NA,9
203,28,3,84,NA,NA,NA
203,29,1,85,10,NA,40
203,29,2,86,56,6,NA
203,29,3,87,63,13,NA
204,1,1,1,66,16,NA
204,1,2,2,NA,NA,NA
204,1,3,3,33,NA,17
204,2,1,4,59,9,NA
204,2,2,5,62,12,NA
204,2,3,6,59,9,NA
204,3,1,7,64,14,NA
204,3,2,8,NA,NA,NA
204,3,3,9,67,17,NA
204,4,1,10,64,14,NA
204,4,2,11,NA,NA,NA
204,4,3,12,62,12,NA
204,5,1,13,NA,NA,NA
