PID,UNIT,BEEP,OCCASION,Happy,PA,NA
ker7N,27,5,161,65.19607843,15.19607843,NA
ker7N,27,6,162,63.1127451,13.1127451,NA
ker7N,28,1,163,63.97058824,13.97058824,NA
ker7N,28,2,164,32.4754902,NA,17.5245098
ker7N,28,3,165,68.1372549,18.1372549,NA
ker7N,28,4,166,NA,NA,NA
ker7N,28,5,167,NA,NA,NA
ker7N,28,6,168,70.71078431,20.71078431,NA
ker7N,29,1,169,68,18,NA
ker7N,29,2,170,55.75980392,5.759803922,NA
ker7N,29,3,171,61.2745098,11.2745098,NA
ker7N,29,4,172,NA,NA,NA
ker7N,29,5,173,NA,NA,NA
ker7N,29,6,174,NA,NA,NA
KjR6Q,1,1,1,66.28787879,16.28787879,NA
KjR6Q,1,2,2,NA,NA,NA
KjR6Q,1,3,3,38.13131313,NA,11.86868687
KjR6Q,1,4,4,64.14141414,14.14141414,NA
KjR6Q,1,5,5,NA,NA,NA
KjR6Q,1,6,6,72.0959596,22.0959596,NA
KjR6Q,2,1,7,NA,NA,NA
KjR6Q,2,2,8,50,NA,NA
KjR6Q,2,3,9,NA,NA,NA
KjR6Q,2,4,10,NA,NA,NA
KjR6Q,2,5,11,62.75252525,12.75252525,NA
KjR6Q,2,6,12,61.23737374,11.23737374,NA
KjR6Q,3,1,13,NA,NA,NA
KjR6Q,3,2,14,32.82828283,NA,17.17171717
KjR6Q,3,3,15,67.17171717,17.17171717,NA
KjR6Q,3,4,16,63.76262626,13.76262626,NA
KjR6Q,3,5,17,67.67676768,17.67676768,NA
KjR6Q,3,6,18,64.39393939,14.39393939,NA
KjR6Q,4,1,19,NA,NA,NA
KjR6Q,4,2,20,45.45454546,NA,4.545454545
KjR6Q,4,3,21,68.18181818,18.18181818,NA
KjR6Q,4,4,22,NA,NA,NA
KjR6Q,4,5,23,67.67676768,17.67676768,NA
KjR6Q,4,6,24,70.07575758,20.07575758,NA
KjR6Q,5,1,25,NA,NA,NA
KjR6Q,5,2,26,44.94949495,NA,5.050505051
KjR6Q,5,3,27,62.75252525,12.75252525,NA
KjR6Q,5,4,28,NA,NA,NA
KjR6Q,5,5,29,NA,NA,NA
KjR6Q,5,6,30,57.82828283,7.828282828,NA
KjR6Q,6,1,31,NA,NA,NA
KjR6Q,6,2,32,NA,NA,NA
KjR6Q,6,3,33,60.60606061,10.60606061,NA
KjR6Q,6,4,34,66.16161616,16.16161616,NA
KjR6Q,6,5,35,64.14141414,14.14141414,NA
KjR6Q,6,6,36,59.46969697,9.46969697,NA
KjR6Q,7,1,37,NA,NA,NA
KjR6Q,7,2,38,NA,NA,NA
KjR6Q,7,3,39,61.36363636,11.36363636,NA
KjR6Q,7,4,40,60.73232323,10.73232323,NA
KjR6Q,7,5,41,41.66666667,NA,8.333333333
KjR6Q,7,6,42,NA,NA,NA
KjR6Q,8,1,43,NA,NA,NA
KjR6Q,8,2,44,58.83838384,8.838383838,NA
KjR6Q,8,3,45,56.18686869,6.186868687,NA
KjR6Q,8,4,46,NA,NA,NA
KjR6Q,8,5,47,62.5,12.5,NA
KjR6Q,8,6,48,NA,NA,NA
KjR6Q,9,1,49,NA,NA,NA
KjR6Q,9,2,50,63.00505051,13.00505051,NA
KjR6Q,9,3,51,NA,NA,NA
KjR6Q,9,4,52,59.84848485,9.848484848,NA
KjR6Q,9,5,53,NA,NA,NA
KjR6Q,9,6,54,54.92424242,4.924242424,NA
KjR6Q,10,1,55,NA,NA,NA
KjR6Q,10,2,56,64.01515152,14.01515152,NA
KjR6Q,10,3,57,45.58080808,NA,4.419191919
KjR6Q,10,4,58,64.26767677,14.26767677,NA
KjR6Q,10,5,59,NA,NA,NA
KjR6Q,10,6,60,NA,NA,NA
KjR6Q,11,1,61,NA,NA,NA
KjR6Q,11,2,62,73.61111111,23.61111111,NA
KjR6Q,11,3,63,NA,NA,NA
KjR6Q,11,4,64,54.16666667,4.166666667,NA
KjR6Q,11,5,65,NA,NA,NA
KjR6Q,11,6,66,53.03030303,3.03030303,NA
KjR6Q,12,1,67,NA,NA,NA
KjR6Q,12,2,68,65.90909091,15.90909091,NA
KjR6Q,12,3,69,NA,NA,NA
KjR6Q,12,4,70,61.99494949,11.99494949,NA
KjR6Q,12,5,71,NA,NA,NA
KjR6Q,12,6,72,NA,NA,NA
KjR6Q,13,1,73,NA,NA,NA
KjR6Q,13,2,74,54.7979798,4.797979798,NA
KjR6Q,13,3,75,NA,NA,NA
KjR6Q,13,4,76,NA,NA,NA
KjR6Q,13,5,77,NA,NA,NA
KjR6Q,13,6,78,52.3989899,2.398989899,NA
KjR6Q,14,1,79,NA,NA,NA
KjR6Q,14,2,80,43.93939394,NA,6.060606061
KjR6Q,14,3,81,NA,NA,NA
KjR6Q,14,4,82,63.25757576,13.25757576,NA
KjR6Q,14,5,83,65.27777778,15.27777778,NA
KjR6Q,14,6,84,NA,NA,NA
KjR6Q,15,1,85,NA,NA,NA
KjR6Q,15,2,86,43.93939394,NA,6.060606061
KjR6Q,15,3,87,NA,NA,NA
KjR6Q,15,4,88,65.27777778,15.27777778,NA
KjR6Q,15,5,89,NA,NA,NA
KjR6Q,15,6,90,55.42929293,5.429292929,NA
KjR6Q,16,1,91,NA,NA,NA
KjR6Q,16,2,92,43.05555556,NA,6.944444444
KjR6Q,16,3,93,62.62626263,12.62626263,NA
KjR6Q,16,4,94,NA,NA,NA
KjR6Q,16,5,95,NA,NA,NA
KjR6Q,16,6,96,34.46969697,NA,15.53030303
KjR6Q,17,1,97,42.42424242,NA,7.575757576
KjR6Q,17,2,98,69.82323232,19.82323232,NA
KjR6Q,17,3,99,62.87878788,12.87878788,NA
KjR6Q,17,4,100,62.87878788,12.87878788,NA
KjR6Q,17,5,101,62.12121212,12.12121212,NA
KjR6Q,17,6,102,55.68181818,5.681818182,NA
KjR6Q,18,1,103,35.25258012,NA,14.74741988
KjR6Q,18,2,104,62.75252525,12.75252525,NA
KjR6Q,18,3,105,65.4040404,15.4040404,NA
KjR6Q,18,4,106,54.54545455,4.545454545,NA
KjR6Q,18,5,107,56.69191919,6.691919192,NA
KjR6Q,18,6,108,64.26767677,14.26767677,NA
KjR6Q,19,1,109,NA,NA,NA
KjR6Q,19,2,110,55.93434343,5.934343434,NA
KjR6Q,19,3,111,59.46969697,9.46969697,NA
KjR6Q,19,4,112,64.8989899,14.8989899,NA
KjR6Q,19,5,113,63.00505051,13.00505051,NA
KjR6Q,19,6,114,NA,NA,NA
KjR6Q,20,1,115,54.41919192,4.419191919,NA
KjR6Q,20,2,116,NA,NA,NA
KjR6Q,20,3,117,62.37373737,12.37373737,NA
KjR6Q,20,4,118,65.02525253,15.02525253,NA
KjR6Q,20,5,119,69.82323232,19.82323232,NA
KjR6Q,20,6,120,44.31818182,NA,5.681818182
KjR6Q,21,1,121,NA,NA,NA
KjR6Q,21,2,122,61.61616162,11.61616162,NA
KjR6Q,21,3,123,66.54040404,16.54040404,NA
KjR6Q,21,4,124,NA,NA,NA
KjR6Q,21,5,125,75.50505051,25.50505051,NA
KjR6Q,21,6,126,61.23737374,11.23737374,NA
KjR6Q,22,1,127,NA,NA,NA
KjR6Q,22,2,128,60.60606061,10.60606061,NA
KjR6Q,22,3,129,66.91919192,16.91919192,NA
KjR6Q,22,4,130,NA,NA,NA
KjR6Q,22,5,131,NA,NA,NA
KjR6Q,22,6,132,49.87373737,NA,0.126262626
KjR6Q,23,1,133,37,NA,13
KjR6Q,23,2,134,NA,NA,NA
KjR6Q,23,3,135,NA,NA,NA
KjR6Q,23,4,136,64.77272727,14.77272727,NA
KjR6Q,23,5,137,NA,NA,NA
KjR6Q,23,6,138,63.88888889,13.88888889,NA
KjR6Q,24,1,139,42,NA,8
KjR6Q,24,2,140,NA,NA,NA
KjR6Q,24,3,141,44.57070707,NA,5.429292929
KjR6Q,24,4,142,NA,NA,NA
KjR6Q,24,5,143,NA,NA,NA
KjR6Q,24,6,144,40.65656566,NA,9.343434343
KjR6Q,25,1,145,57,7,NA
KjR6Q,25,2,146,67.17171717,17.17171717,NA
KjR6Q,25,3,147,NA,NA,NA
KjR6Q,25,4,148,NA,NA,NA
KjR6Q,25,5,149,NA,NA,NA
KjR6Q,25,6,150,64.39393939,14.39393939,NA
KjR6Q,26,1,151,35,NA,15
KjR6Q,26,2,152,NA,NA,NA
KjR6Q,26,3,153,NA,NA,NA
KjR6Q,26,4,154,65.27777778,15.27777778,NA
KjR6Q,26,5,155,NA,NA,NA
KjR6Q,26,6,156,60.56491037,10.56491037,NA
KjR6Q,27,1,157,45.58080808,NA,4.419191919
KjR6Q,27,2,158,NA,NA,NA
KjR6Q,27,3,159,NA,NA,NA
KjR6Q,27,4,160,67.8030303,17.8030303,NA
KjR6Q,27,5,161,64.39393939,14.39393939,NA
KjR6Q,27,6,162,NA,NA,NA
KjR6Q,28,1,163,61,11,NA
KjR6Q,28,2,164,NA,NA,NA
KjR6Q,28,3,165,42.8030303,NA,7.196969697
KjR6Q,28,4,166,NA,NA,NA
KjR6Q,28,5,167,50,NA,NA
KjR6Q,28,6,168,65,15,NA
KjR6Q,29,1,169,35,NA,15
KjR6Q,29,2,170,NA,NA,NA
KjR6Q,29,3,171,62,12,NA
KjR6Q,29,4,172,NA,NA,NA
KjR6Q,29,5,173,NA,NA,NA
KjR6Q,29,6,174,NA,NA,NA
kn4Kq,1,1,1,76.69082126,26.69082126,NA
kn4Kq,1,2,2,100,50,NA
kn4Kq,1,3,3,86.83574879,36.83574879,NA
kn4Kq,1,4,4,92.63285024,42.63285024,NA
kn4Kq,1,5,5,88.52657005,38.52657005,NA
kn4Kq,1,6,6,86.11111111,36.11111111,NA
kn4Kq,2,1,7,100,50,NA
kn4Kq,2,2,8,87.19806763,37.19806763,NA
kn4Kq,2,3,9,82.60869565,32.60869565,NA
kn4Kq,2,4,10,97.34299517,47.34299517,NA
kn4Kq,2,5,11,95.53140097,45.53140097,NA
kn4Kq,2,6,12,90.57971014,40.57971014,NA
kn4Kq,3,1,13,100,50,NA
kn4Kq,3,2,14,NA,NA,NA
kn4Kq,3,3,15,93.71980676,43.71980676,NA
kn4Kq,3,4,16,100,50,NA
kn4Kq,3,5,17,97.22222222,47.22222222,NA
kn4Kq,3,6,18,97.58454106,47.58454106,NA
kn4Kq,4,1,19,97.46376812,47.46376812,NA
kn4Kq,4,2,20,94.68599034,44.68599034,NA
kn4Kq,4,3,21,93.96135266,43.96135266,NA
kn4Kq,4,4,22,NA,NA,NA
kn4Kq,4,5,23,100,50,NA
kn4Kq,4,6,24,100,50,NA
kn4Kq,5,1,25,100,50,NA
kn4Kq,5,2,26,100,50,NA
kn4Kq,5,3,27,100,50,NA
kn4Kq,5,4,28,100,50,NA
kn4Kq,5,5,29,100,50,NA
kn4Kq,5,6,30,NA,NA,NA
kn4Kq,6,1,31,100,50,NA
kn4Kq,6,2,32,100,50,NA
kn4Kq,6,3,33,100,50,NA
kn4Kq,6,4,34,88.04347826,38.04347826,NA
kn4Kq,6,5,35,100,50,NA
kn4Kq,6,6,36,96.85990338,46.85990338,NA
kn4Kq,7,1,37,98.06763285,48.06763285,NA
kn4Kq,7,2,38,100,50,NA
kn4Kq,7,3,39,100,50,NA
kn4Kq,7,4,40,100,50,NA
kn4Kq,7,5,41,95.89371981,45.89371981,NA
kn4Kq,7,6,42,100,50,NA
kn4Kq,8,1,43,100,50,NA
kn4Kq,8,2,44,95.28985507,45.28985507,NA
kn4Kq,8,3,45,100,50,NA
kn4Kq,8,4,46,100,50,NA
kn4Kq,8,5,47,100,50,NA
kn4Kq,8,6,48,100,50,NA
kn4Kq,9,1,49,100,50,NA
kn4Kq,9,2,50,100,50,NA
kn4Kq,9,3,51,100,50,NA
kn4Kq,9,4,52,85.86956522,35.86956522,NA
kn4Kq,9,5,53,98.67149758,48.67149758,NA
kn4Kq,9,6,54,91.06280193,41.06280193,NA
kn4Kq,10,1,55,100,50,NA
kn4Kq,10,2,56,100,50,NA
kn4Kq,10,3,57,88.76811594,38.76811594,NA
kn4Kq,10,4,58,100,50,NA
kn4Kq,10,5,59,100,50,NA
kn4Kq,10,6,60,100,50,NA
kn4Kq,11,1,61,100,50,NA
kn4Kq,11,2,62,100,50,NA
kn4Kq,11,3,63,NA,NA,NA
kn4Kq,11,4,64,100,50,NA
kn4Kq,11,5,65,100,50,NA
kn4Kq,11,6,66,91.42512077,41.42512077,NA
kn4Kq,12,1,67,100,50,NA
kn4Kq,12,2,68,100,50,NA
kn4Kq,12,3,69,100,50,NA
kn4Kq,12,4,70,100,50,NA
kn4Kq,12,5,71,100,50,NA
kn4Kq,12,6,72,100,50,NA
kn4Kq,13,1,73,100,50,NA
kn4Kq,13,2,74,100,50,NA
kn4Kq,13,3,75,100,50,NA
kn4Kq,13,4,76,100,50,NA
kn4Kq,13,5,77,100,50,NA
kn4Kq,13,6,78,100,50,NA
kn4Kq,14,1,79,100,50,NA
kn4Kq,14,2,80,NA,NA,NA
kn4Kq,14,3,81,NA,NA,NA
kn4Kq,14,4,82,100,50,NA
kn4Kq,14,5,83,100,50,NA
kn4Kq,14,6,84,93.11594203,43.11594203,NA
kn4Kq,15,1,85,100,50,NA
kn4Kq,15,2,86,100,50,NA
kn4Kq,15,3,87,NA,NA,NA
kn4Kq,15,4,88,100,50,NA
kn4Kq,15,5,89,99.83653193,49.83653193,NA
kn4Kq,15,6,90,100,50,NA
kn4Kq,16,1,91,100,50,NA
kn4Kq,16,2,92,100,50,NA
kn4Kq,16,3,93,100,50,NA
kn4Kq,16,4,94,100,50,NA
kn4Kq,16,5,95,100,50,NA
kn4Kq,16,6,96,100,50,NA
kn4Kq,17,1,97,92.22571332,42.22571332,NA
kn4Kq,17,2,98,100,50,NA
kn4Kq,17,3,99,NA,NA,NA
kn4Kq,17,4,100,100,50,NA
kn4Kq,17,5,101,98.40353261,48.40353261,NA
kn4Kq,17,6,102,96.77946671,46.77946671,NA
kn4Kq,18,1,103,100,50,NA
kn4Kq,18,2,104,NA,NA,NA
kn4Kq,18,3,105,NA,NA,NA
kn4Kq,18,4,106,100,50,NA
kn4Kq,18,5,107,97.22528872,47.22528872,NA
kn4Kq,18,6,108,100,50,NA
kn4Kq,19,1,109,100,50,NA
kn4Kq,19,2,110,NA,NA,NA
kn4Kq,19,3,111,NA,NA,NA
kn4Kq,19,4,112,NA,NA,NA
kn4Kq,19,5,113,NA,NA,NA
kn4Kq,19,6,114,NA,NA,NA
kn4Kq,20,1,115,NA,NA,NA
kn4Kq,20,2,116,100,50,NA
kn4Kq,20,3,117,100,50,NA
kn4Kq,20,4,118,100,50,NA
kn4Kq,20,5,119,100,50,NA
kn4Kq,20,6,120,100,50,NA
kn4Kq,21,1,121,100,50,NA
kn4Kq,21,2,122,NA,NA,NA
kn4Kq,21,3,123,NA,NA,NA
kn4Kq,21,4,124,NA,NA,NA
kn4Kq,21,5,125,NA,NA,NA
kn4Kq,21,6,126,NA,NA,NA
kn4Kq,22,1,127,NA,NA,NA
kn4Kq,22,2,128,NA,NA,NA
kn4Kq,22,3,129,NA,NA,NA
kn4Kq,22,4,130,NA,NA,NA
kn4Kq,22,5,131,NA,NA,NA
kn4Kq,22,6,132,NA,NA,NA
kn4Kq,23,1,133,NA,NA,NA
kn4Kq,23,2,134,NA,NA,NA
kn4Kq,23,3,135,NA,NA,NA
kn4Kq,23,4,136,NA,NA,NA
kn4Kq,23,5,137,NA,NA,NA
kn4Kq,23,6,138,98.24431046,48.24431046,NA
kn4Kq,24,1,139,100,50,NA
kn4Kq,24,2,140,100,50,NA
kn4Kq,24,3,141,100,50,NA
kn4Kq,24,4,142,100,50,NA
kn4Kq,24,5,143,100,50,NA
kn4Kq,24,6,144,100,50,NA
kn4Kq,25,1,145,100,50,NA
kn4Kq,25,2,146,100,50,NA
kn4Kq,25,3,147,97.54373302,47.54373302,NA
kn4Kq,25,4,148,100,50,NA
kn4Kq,25,5,149,100,50,NA
kn4Kq,25,6,150,84.45567255,34.45567255,NA
kn4Kq,26,1,151,100,50,NA
kn4Kq,26,2,152,92.3212466,42.3212466,NA
kn4Kq,26,3,153,96.26995584,46.26995584,NA
kn4Kq,26,4,154,100,50,NA
kn4Kq,26,5,155,100,50,NA
kn4Kq,26,6,156,100,50,NA
kn4Kq,27,1,157,100,50,NA
kn4Kq,27,2,158,100,50,NA
kn4Kq,27,3,159,100,50,NA
kn4Kq,27,4,160,100,50,NA
kn4Kq,27,5,161,98.30799932,48.30799932,NA
kn4Kq,27,6,162,94.55035666,44.55035666,NA
kn4Kq,28,1,163,100,50,NA
kn4Kq,28,2,164,100,50,NA
kn4Kq,28,3,165,90.72902514,40.72902514,NA
kn4Kq,28,4,166,96.1107337,46.1107337,NA
kn4Kq,28,5,167,100,50,NA
kn4Kq,28,6,168,99.00857677,49.00857677,NA
kn4Kq,29,1,169,100,50,NA
kn4Kq,29,2,170,100,50,NA
kn4Kq,29,3,171,99.42255435,49.42255435,NA
kn4Kq,29,4,172,84.99702785,34.99702785,NA
kn4Kq,29,5,173,NA,NA,NA
kn4Kq,29,6,174,NA,NA,NA
kv4Ee,1,1,1,78.18627451,28.18627451,NA
kv4Ee,1,2,2,66.29901961,16.29901961,NA
kv4Ee,1,3,3,71.07843137,21.07843137,NA
kv4Ee,1,4,4,87.00980392,37.00980392,NA
kv4Ee,1,5,5,71.44607843,21.44607843,NA
kv4Ee,1,6,6,71.44607843,21.44607843,NA
kv4Ee,2,1,7,78.43137255,28.43137255,NA
kv4Ee,2,2,8,82.84313725,32.84313725,NA
kv4Ee,2,3,9,70.58823529,20.58823529,NA
kv4Ee,2,4,10,81.37254902,31.37254902,NA
kv4Ee,2,5,11,83.33333333,33.33333333,NA
kv4Ee,2,6,12,74.50980392,24.50980392,NA
kv4Ee,3,1,13,67.5245098,17.5245098,NA
kv4Ee,3,2,14,60.41666667,10.41666667,NA
kv4Ee,3,3,15,63.60294118,13.60294118,NA
kv4Ee,3,4,16,50,NA,NA
kv4Ee,3,5,17,63.60294118,13.60294118,NA
kv4Ee,3,6,18,68.99509804,18.99509804,NA
kv4Ee,4,1,19,81.74019608,31.74019608,NA
kv4Ee,4,2,20,68.38235294,18.38235294,NA
kv4Ee,4,3,21,NA,NA,NA
kv4Ee,4,4,22,NA,NA,NA
kv4Ee,4,5,23,NA,NA,NA
kv4Ee,4,6,24,74.87745098,24.87745098,NA
kv4Ee,5,1,25,75.6127451,25.6127451,NA
kv4Ee,5,2,26,NA,NA,NA
kv4Ee,5,3,27,NA,NA,NA
kv4Ee,5,4,28,NA,NA,NA
kv4Ee,5,5,29,NA,NA,NA
kv4Ee,5,6,30,66.42156863,16.42156863,NA
kv4Ee,6,1,31,72.54901961,22.54901961,NA
kv4Ee,6,2,32,68.25980392,18.25980392,NA
kv4Ee,6,3,33,79.77941176,29.77941176,NA
kv4Ee,6,4,34,81.12745098,31.12745098,NA
kv4Ee,6,5,35,66.05392157,16.05392157,NA
kv4Ee,6,6,36,NA,NA,NA
kv4Ee,7,1,37,NA,NA,NA
kv4Ee,7,2,38,NA,NA,NA
kv4Ee,7,3,39,69.9754902,19.9754902,NA
kv4Ee,7,4,40,71.07843137,21.07843137,NA
kv4Ee,7,5,41,91.17647059,41.17647059,NA
kv4Ee,7,6,42,85.53921569,35.53921569,NA
kv4Ee,8,1,43,18.1372549,NA,31.8627451
kv4Ee,8,2,44,NA,NA,NA
kv4Ee,8,3,45,69.85294118,19.85294118,NA
kv4Ee,8,4,46,NA,NA,NA
kv4Ee,8,5,47,15.93137255,NA,34.06862745
kv4Ee,8,6,48,30.39215686,NA,19.60784314
kv4Ee,9,1,49,75.85784314,25.85784314,NA
kv4Ee,9,2,50,30.0245098,NA,19.9754902
kv4Ee,9,3,51,26.2254902,NA,23.7745098
kv4Ee,9,4,52,25.73529412,NA,24.26470588
kv4Ee,9,5,53,NA,NA,NA
kv4Ee,9,6,54,22.67156863,NA,27.32843137
kv4Ee,10,1,55,27.94117647,NA,22.05882353
kv4Ee,10,2,56,14.33823529,NA,35.66176471
kv4Ee,10,3,57,17.5245098,NA,32.4754902
kv4Ee,10,4,58,NA,NA,NA
kv4Ee,10,5,59,14.95098039,NA,35.04901961
kv4Ee,10,6,60,12.86764706,NA,37.13235294
kv4Ee,11,1,61,NA,NA,NA
kv4Ee,11,2,62,NA,NA,NA
kv4Ee,11,3,63,NA,NA,NA
kv4Ee,11,4,64,17.5245098,NA,32.4754902
kv4Ee,11,5,65,20.46568627,NA,29.53431373
kv4Ee,11,6,66,18.50490196,NA,31.49509804
kv4Ee,12,1,67,18.62745098,NA,31.37254902
kv4Ee,12,2,68,18.99509804,NA,31.00490196
kv4Ee,12,3,69,NA,NA,NA
kv4Ee,12,4,70,NA,NA,NA
kv4Ee,12,5,71,NA,NA,NA
kv4Ee,12,6,72,12.13235294,NA,37.86764706
kv4Ee,13,1,73,26.10294118,NA,23.89705882
kv4Ee,13,2,74,NA,NA,NA
kv4Ee,13,3,75,NA,NA,NA
kv4Ee,13,4,76,NA,NA,NA
kv4Ee,13,5,77,NA,NA,NA
kv4Ee,13,6,78,NA,NA,NA
kv4Ee,14,1,79,NA,NA,NA
kv4Ee,14,2,80,NA,NA,NA
kv4Ee,14,3,81,NA,NA,NA
kv4Ee,14,4,82,NA,NA,NA
kv4Ee,14,5,83,19.85294118,NA,30.14705882
kv4Ee,14,6,84,22.18137255,NA,27.81862745
kv4Ee,15,1,85,25.98039216,NA,24.01960784
kv4Ee,15,2,86,25.49019608,NA,24.50980392
kv4Ee,15,3,87,20.22058824,NA,29.77941176
kv4Ee,15,4,88,NA,NA,NA
kv4Ee,15,5,89,NA,NA,NA
kv4Ee,15,6,90,21.07843137,NA,28.92156863
kv4Ee,16,1,91,7.4754902,NA,42.5245098
kv4Ee,16,2,92,10.66176471,NA,39.33823529
kv4Ee,16,3,93,9.68137255,NA,40.31862745
kv4Ee,16,4,94,36.51960784,NA,13.48039216
kv4Ee,16,5,95,23.89705882,NA,26.10294118
kv4Ee,16,6,96,18.75,NA,31.25
kv4Ee,17,1,97,11.02941176,NA,38.97058824
kv4Ee,17,2,98,17.89215686,NA,32.10784314
kv4Ee,17,3,99,16.91176471,NA,33.08823529
kv4Ee,17,4,100,32.96568627,NA,17.03431373
kv4Ee,17,5,101,20.46568627,NA,29.53431373
kv4Ee,17,6,102,NA,NA,NA
kv4Ee,18,1,103,NA,NA,NA
kv4Ee,18,2,104,16.42156863,NA,33.57843137
kv4Ee,18,3,105,6.8627451,NA,43.1372549
kv4Ee,18,4,106,NA,NA,NA
kv4Ee,18,5,107,2.20588235,NA,47.79411765
kv4Ee,18,6,108,15.56372549,NA,34.43627451
kv4Ee,19,1,109,NA,NA,NA
kv4Ee,19,2,110,14.82843137,NA,35.17156863
kv4Ee,19,3,111,NA,NA,NA
kv4Ee,19,4,112,NA,NA,NA
kv4Ee,19,5,113,26.59313725,NA,23.40686275
kv4Ee,19,6,114,15.31862745,NA,34.68137255
kv4Ee,20,1,115,18.75,NA,31.25
kv4Ee,20,2,116,21.07843137,NA,28.92156863
kv4Ee,20,3,117,29.65686275,NA,20.34313725
kv4Ee,20,4,118,NA,NA,NA
kv4Ee,20,5,119,NA,NA,NA
kv4Ee,20,6,120,NA,NA,NA
kv4Ee,21,1,121,NA,NA,NA
kv4Ee,21,2,122,NA,NA,NA
kv4Ee,21,3,123,NA,NA,NA
kv4Ee,21,4,124,NA,NA,NA
kv4Ee,21,5,125,NA,NA,NA
kv4Ee,21,6,126,NA,NA,NA
kv4Ee,22,1,127,NA,NA,NA
kv4Ee,22,2,128,NA,NA,NA
kv4Ee,22,3,129,23.40686275,NA,26.59313725
kv4Ee,22,4,130,12.00980392,NA,37.99019608
kv4Ee,22,5,131,NA,NA,NA
kv4Ee,22,6,132,NA,NA,NA
kv4Ee,23,1,133,NA,NA,NA
kv4Ee,23,2,134,NA,NA,NA
kv4Ee,23,3,135,NA,NA,NA
kv4Ee,23,4,136,NA,NA,NA
kv4Ee,23,5,137,NA,NA,NA
kv4Ee,23,6,138,NA,NA,NA
kv4Ee,24,1,139,NA,NA,NA
kv4Ee,24,2,140,NA,NA,NA
kv4Ee,24,3,141,NA,NA,NA
kv4Ee,24,4,142,NA,NA,NA
kv4Ee,24,5,143,NA,NA,NA
kv4Ee,24,6,144,21.07843137,NA,28.92156863
kv4Ee,25,1,145,18.87254902,NA,31.12745098
kv4Ee,25,2,146,17.40196078,NA,32.59803922
kv4Ee,25,3,147,16.54411765,NA,33.45588235
kv4Ee,25,4,148,20.34313725,NA,29.65686275
kv4Ee,25,5,149,NA,NA,NA
kv4Ee,25,6,150,NA,NA,NA
kv4Ee,26,1,151,NA,NA,NA
kv4Ee,26,2,152,NA,NA,NA
kv4Ee,26,3,153,NA,NA,NA
kv4Ee,26,4,154,NA,NA,NA
kv4Ee,26,5,155,NA,NA,NA
kv4Ee,26,6,156,NA,NA,NA
kv4Ee,27,1,157,NA,NA,NA
kv4Ee,27,2,158,NA,NA,NA
kv4Ee,27,3,159,NA,NA,NA
kv4Ee,27,4,160,NA,NA,NA
kv4Ee,27,5,161,NA,NA,NA
kv4Ee,27,6,162,17.89215686,NA,32.10784314
kv4Ee,28,1,163,22.79411765,NA,27.20588235
kv4Ee,28,2,164,26.34803922,NA,23.65196078
kv4Ee,28,3,165,NA,NA,NA
kv4Ee,28,4,166,13.84803922,NA,36.15196078
kv4Ee,28,5,167,NA,NA,NA
kv4Ee,28,6,168,NA,NA,NA
kv4Ee,29,1,169,NA,NA,NA
kv4Ee,29,2,170,NA,NA,NA
kv4Ee,29,3,171,NA,NA,NA
kv4Ee,29,4,172,NA,NA,NA
kv4Ee,29,5,173,NA,NA,NA
kv4Ee,29,6,174,NA,NA,NA
kYm4j,1,1,1,60.6884058,10.6884058,NA
kYm4j,1,2,2,83.69565217,33.69565217,NA
kYm4j,1,3,3,78.07971014,28.07971014,NA
kYm4j,1,4,4,86.95652174,36.95652174,NA
kYm4j,1,5,5,94.02173913,44.02173913,NA
kYm4j,1,6,6,78.62318841,28.62318841,NA
kYm4j,2,1,7,60.50724638,10.50724638,NA
kYm4j,2,2,8,78.44202899,28.44202899,NA
kYm4j,2,3,9,60.6884058,10.6884058,NA
kYm4j,2,4,10,84.96376812,34.96376812,NA
kYm4j,2,5,11,81.88405797,31.88405797,NA
kYm4j,2,6,12,89.67391304,39.67391304,NA
kYm4j,3,1,13,68.11594203,18.11594203,NA
kYm4j,3,2,14,60.6884058,10.6884058,NA
kYm4j,3,3,15,69.56521739,19.56521739,NA
kYm4j,3,4,16,72.64492754,22.64492754,NA
kYm4j,3,5,17,77.53623188,27.53623188,NA
kYm4j,3,6,18,71.55797101,21.55797101,NA
kYm4j,4,1,19,58.15217391,8.152173913,NA
kYm4j,4,2,20,65.57971014,15.57971014,NA
kYm4j,4,3,21,71.92028986,21.92028986,NA
kYm4j,4,4,22,61.41304348,11.41304348,NA
kYm4j,4,5,23,76.44927536,26.44927536,NA
kYm4j,4,6,24,87.13768116,37.13768116,NA
kYm4j,5,1,25,79.52898551,29.52898551,NA
kYm4j,5,2,26,82.97101449,32.97101449,NA
kYm4j,5,3,27,69.02173913,19.02173913,NA
kYm4j,5,4,28,65.94202899,15.94202899,NA
kYm4j,5,5,29,91.84782609,41.84782609,NA
kYm4j,5,6,30,87.68115942,37.68115942,NA
kYm4j,6,1,31,67.93478261,17.93478261,NA
kYm4j,6,2,32,83.33333333,33.33333333,NA
kYm4j,6,3,33,63.94927536,13.94927536,NA
kYm4j,6,4,34,73.36956522,23.36956522,NA
kYm4j,6,5,35,91.48550725,41.48550725,NA
kYm4j,6,6,36,88.4057971,38.4057971,NA
kYm4j,7,1,37,62.31884058,12.31884058,NA
kYm4j,7,2,38,71.37681159,21.37681159,NA
